trace_start_time,source_origin_time,receiver_latitude,receiver_longitude,receiver_elevation_m,p_arrival_sample,p_weight,p_travel_sec,s_arrival_sample,s_weight,source_latitude,source_longitude,source_depth_km,source_magnitude,source_magnitude_type,source_distance_deg,source_distance_km,back_azimuth_deg,trace_category,trace_name
2014-07-25 07:10:54.230000,2014-07-25 07:10:28.49,14.39886,-89.360626,1830,800,0.5,33.7400016784668,3533,0.5,14.418,-89.9241,253.73,4.21,mb,0.55,60.8,91.9,earthquake_local,MTO3.SV_20140725071053_EV
2015-03-08 19:43:29.860000,2015-03-08 19:43:05.24,65.0304,-150.7442,812,600,0.5,30.6200008392334,3017,0.66,63.4993,-148.8309,10.26,4.22,mb,1.75,194.23,332.4,earthquake_local,MLY.AK_20150308194328_EV
2015-04-20 16:48:56.640000,2015-04-20 16:48:42.80,53.8829,-166.6856,390,600,0.5,19.8400001525879,2109,0.5,54.2531,-165.2473,106.07,4.23,mb,0.92,102.78,247,earthquake_local,MNAT.AV_20150420164855_EV
2014-08-19 01:42:09.790000,2014-08-19 01:41:33.67,54.0903,-166.0126,277,700,0.5,43.1199989318848,4181,0.63,52.6807,-169.5524,3.51,4.24,mb,2.55,282.94,54.9,earthquake_local,AKMO.AV_20140819014208_EV
2018-05-06 13:26:11.400000,2018-05-06 13:26:07.980000,19.164518,-155.749057,1592,600,0.06,9.42000007629394,1374,0,19.1001667,-155.2055,9.35,4.25,ml,0.5179,57.49,97.2,earthquake_local,HOVE.HV_20180506132611_EV
2013-07-20 18:16:01.850000,2013-07-20 18:15:27.34,62.9699,-145.4699,1150,700,0.5,41.5099983215332,4060,0.64,62.5913,-151.1361,93.68,4.26,mb,2.63,292.24,79.2,earthquake_local,PAX.AK_20130720181600_EV
2014-07-28 16:23:24.500000,2014-07-28 16:23:02.59,-19.6685,-69.1942,3809,900,0.5,30.9099998474121,3226,0.5,-19.9194,-71.0339,9.69,4.27,mb,1.75,194.76,82.1,earthquake_local,GO01.C_20140728162323_EV
2014-05-12 11:05:48.750000,2014-05-12 11:05:31.22,18.498912,100.229325,187,600,0.5,23.5300006866455,2377,0.96,19.6618,99.7099,10,4.28,mb,1.26,139.85,156.9,earthquake_local,PHRA.TM_20140512110547_EV
2013-09-20 02:05:26.100000,2013-09-20 02:05:19.54,37.5063,23.2368,553,600,0.5,12.5600004196167,1688,0.55,38.1694,23.1321,14.89,4.29,mb,0.67,74.17,172.8,earthquake_local,DID.HP_20130920020525_EV
2015-04-20 16:48:56.140000,2015-04-20 16:48:42.80,54.7111,-164.0008,817,600,0.5,19.3400001525879,2105,0.99,54.2531,-165.2473,106.07,4.3,mb,0.86,95.53,57.2,earthquake_local,SSLS.AV_20150420164855_EV
2014-07-29 13:03:35.330000,2014-07-29 13:03:16.56,-36.6634,-71.2731,913,400,0.5,22.7700004577637,2044,0.5,-37.1297,-71.0369,153.28,4.31,mb,0.5,55.87,337.8,earthquake_local,BI02.C1_20140729130334_EV
2014-07-20 09:22:31.450000,2014-07-20 09:22:14.85,-40.825522,172.529148,263,400,0.5,20.6000003814697,1980,0.67,-41.05,174.1584,63.61,4.32,mb,1.25,139.45,279.8,earthquake_local,QRZ.NZ_20140720092230_EV
2014-07-02 04:02:10.050000,2014-07-02 04:01:26.76,38.258,20.4244,41,500,0.5,48.2900009155273,3668,0.81,35.5136,21.5405,16.52,4.33,mb,2.88,320.39,342.2,earthquake_local,KEF4.HL_20140702040209_EV
2010-05-27 20:28:34.910000,2010-05-27 20:28:27.890000,33.01213,-115.21987,39,700,0.35,14.0200004577637,1790,0.58,32.2503333,-115.2881667,14.26,4.34,mw,0.7618,84.56,184.3,earthquake_local,BTC.CI_20100527202834_EV
2014-07-11 09:46:11.200000,2014-07-11 09:46:05.97,37.97384,23.71767,93,400,0.5,9.22999954223633,1050,0.5,38.4475,23.7032,14.61,4.35,mb,0.47,52.59,178.7,earthquake_local,ATH.HL_20140711094610_EV
2010-08-08 09:15:00.200000,2010-08-08 09:15:00.87,40.5978,23.0996,933,700,0.5,6.32999992370606,1260,0.5,40.5501,23.574,13.54,4.36,mb,0.36,40.52,277.7,earthquake_local,HORT.HT_20100808091459_EV
2014-08-19 12:41:40.030000,2014-08-19 12:41:35.26,35.25738,-97.40115,360,600,0.5,10.7700004577637,1460,0.9,35.8277,-97.4206,3.32,4.37,mb,0.57,63.3,178.4,earthquake_local,FNO.OK_20140819124139_EV
2013-09-21 18:43:04.520000,2013-09-21 18:42:34.11,56.5593,-154.1842,492,400,0.5,34.4099998474121,3091,0.7,58.1668,-156.3409,7.13,4.38,mb,1.99,221.1,143.1,earthquake_local,SII.AK_20130921184303_EV
2014-07-10 13:18:15.370000,2014-07-10 13:18:01.52,-28.836377,-70.273777,1227,700,0.5,20.8500003814697,2228,0.5,-27.9399,-69.9638,108.48,4.39,mb,0.93,103.89,196.9,earthquake_local,AC05.C1_20140710131814_EV
2012-05-23 09:35:38.200000,2012-05-23 09:35:28.51,59.6572,-151.6515,221,900,0.5,18.6900005340576,2260,0.64,59.0532,-152.8921,72.49,4.4,mw,0.88,97.5,46,earthquake_local,HOM.AK_20120523093537_EV
2014-04-03 04:05:03.960000,2014-04-03 04:04:43.54,-19.6685,-69.1942,3809,800,0.5,28.420000076294,2734,0.5,-20.3323,-70.6107,11.34,4.41,mb,1.49,165.45,63.9,earthquake_local,GO01.C_20140403040502_EV
2014-01-31 12:45:46.100000,2014-01-31 12:45:41.36,38.5986,21.1833,227,600,0.5,10.7399997711182,1604,0.9,38.4272,20.461,12.62,4.42,mb,0.59,65.81,73,earthquake_local,PDO.HP_20140131124545_EV
2015-01-08 03:21:42.350000,2015-01-08 03:21:24.58,51.3771,179.3,116,400,0.5,21.7700004577637,1999,0.5,52.0096,178.2266,130.16,4.43,mb,0.92,102.28,132.9,earthquake_local,AMKA.AV_20150108032141_EV
2014-09-19 15:35:33.000000,2014-09-19 15:35:09.39,40.10333,22.48916,558,800,0.5,31.6100006103516,3253,0.59,38.3673,21.825,11.35,4.44,mb,1.81,201.08,16.4,earthquake_local,LIT.HT_20140919153532_EV
2015-02-10 14:32:04.600000,2015-02-10 14:31:35.78,53.8829,-166.6856,390,500,0.5,33.8199996948242,3097,0.76,52.23,-168.5959,18.28,4.45,mb,2.02,224.13,34.1,earthquake_local,MNAT.AV_20150210143203_EV
2015-01-29 00:08:24.320000,2015-01-29 00:08:12.06,-31.2037,-71.0003,1190,600,0.5,18.2600002288818,1997,0.5,-31.501,-70.264,110.35,4.46,mb,0.7,77.43,295,earthquake_local,CO02.C1_20150129000823_EV
2014-08-02 14:12:32.200000,2014-08-02 14:12:32.79,-35.0099,-71.9303,96,900,0.5,8.40999984741211,1570,0.5,-34.7372,-71.8555,45.67,4.47,mb,0.28,31.02,192.6,earthquake_local,GO05.C_20140802141231_EV
2014-08-11 18:48:36.700000,2014-08-11 18:48:12.81,38.0228,22.9673,408,800,0.5,31.8899993896484,3100,0.5,36.2052,23.2526,58.45,4.48,mb,1.83,203.3,352.9,earthquake_local,LTK.HP_20140811184835_EV
2014-07-04 13:58:11.140000,2014-07-04 13:57:39.90,51.899,-177.9853,440,400,0.5,35.2400016784668,3153,0.99,51.9931,178.4766,112.9,4.49,mb,2.19,243.48,91,earthquake_local,TAFP.AV_20140704135810_EV
2013-10-11 05:16:15.200000,2013-10-11 05:15:47.57,39.0211,22.336,625,400,0.5,31.6299991607666,2981,0.54,40.6978,23.3933,8.58,4.5,mb,1.86,206.98,206.4,earthquake_local,AGG.HT_20131011051614_EV
2010-04-06 01:23:06.820000,2010-04-06 01:23:00.820000,33.05149,-114.82706,610,900,0.83,15,2147,0,32.2151667,-115.0715,9.99,4.51,ml,0.8591,95.36,193.8,earthquake_local,GLA.CI_20100406012306_EV
2014-08-24 03:19:01.720000,2014-08-24 03:18:41.73,-32.7637,-70.5508,1053,400,0.5,23.9899997711182,2305,0.94,-33.1392,-72.1774,26.48,4.52,mb,1.42,157.69,75.1,earthquake_local,VA03.C1_20140824031900_EV
2010-05-19 00:39:05.220000,2010-05-19 00:38:59.780000,32.892,-116.4223,1875,500,0.57,10.4399995803833,1223,0.59,32.6601667,-115.8253333,8.91,4.53,mw,0.5535,61.44,115,earthquake_local,MONP2.AZ_20100519003905_EV
2014-08-24 22:32:56.860000,2014-08-24 22:32:47.34,18.81383,98.94433,374,800,0.5,17.5200004577637,2200,0.84,19.5791,99.5236,10.0,4.54,mb,0.94,104.34,215.6,earthquake_local,CMMT.TM_20140824223255_EV
2014-08-31 13:55:10.360000,2014-08-31 13:55:02.97,13.6868,-89.231499,775,900,0.5,16.3899993896484,2104,0.5,12.9909,-88.6937,67.59,4.55,mb,0.87,96.55,322.9,earthquake_local,SNET.SV_20140831135509_EV
2014-09-06 11:59:41.650000,2014-09-06 11:59:27.35,51.3771,179.3,116,600,0.5,20.2999992370606,2012,0.5,52.0508,178.4358,122.07,4.56,mb,0.86,95.84,141,earthquake_local,AMKA.AV_20140906115940_EV
2010-04-27 10:55:44.460000,2010-04-27 10:55:35.720000,32.60771,-116.93019,159,800,0.35,16.7399997711182,1984,0,32.6921667,-115.8465,3.28,4.58,mw,0.9181,101.91,85,earthquake_local,OLP.CI_20100427105544_EV
2008-07-04 14:36:07.400000,2008-07-04 14:35:50.01,63.7318,-148.9373,618,400,0.5,21.3899993896484,1975,0.5,63.3857,-150.7307,131.37,4.59,mb,0.88,97.12,65.8,earthquake_local,MCK.AK_20080704143606_EV
2014-03-16 21:15:52.460000,2014-03-16 21:15:21.15,-30.1727,-70.7993,2116,600,0.5,37.310001373291,3760,0.63,-27.7653,-71.3862,28.0,4.6,mb,2.45,272.89,168,earthquake_local,GO04.C_20140316211551_EV
2013-02-26 09:32:37.790000,2013-02-26 09:32:17.84,65.0304,-150.7442,812,500,0.5,24.9500007629395,2300,0.5,64.126,-149.3562,144.7,4.61,mb,1.09,120.78,327.3,earthquake_local,MLY.AK_20130226093236_EV
2012-08-26 23:33:38.470000,2012-08-26 23:33:25.130000,32.8889,-117.1051,150,900,0,22.3400001525879,2642,0,33.028,-115.5305,7.47,4.63,mw,1.331,147.74,84.4,earthquake_local,CPE.AZ_20120826233338_EV
2014-07-20 02:16:01.700000,2014-07-20 02:15:45.46,61.1871,-142.4672,1892.6,700,0.5,23.2399997711182,2705,0.74,60.2849,-140.3136,10,4.64,mb,1.39,154.61,311.5,earthquake_local,PTPK.AK_20140720021600_EV
2014-07-29 00:47:35.310000,2014-07-29 00:47:16.37,-19.6685,-69.1942,3809,600,0.5,24.9400005340576,2401,0.5,-20.0572,-70.5552,16.84,4.65,mb,1.34,148.9,73.4,earthquake_local,GO01.C_20140729004734_EV
2014-06-29 06:59:11.650000,2014-06-29 06:58:44.40,61.4131,-148.4585,598,700,0.5,34.25,3400,0.5,63.4954,-148.5683,14.93,4.66,mb,2.09,232.15,178.6,earthquake_local,KNK.AK_20140629065910_EV
2014-07-31 20:29:35.950000,2014-07-31 20:29:03.91,41.834301,46.242199,406,400,0.5,36.0400009155273,3385,0.74,42.5877,49.0067,31.77,4.67,mb,2.19,243.12,250.8,earthquake_local,LGD.GO_20140731202934_EV
2010-04-05 01:52:35.190000,2010-04-05 01:52:25.420000,33.05149,-114.82706,610,600,0.45,15.7700004577637,1772,0,32.5933333,-115.7733333,4.08,4.68,ml,0.9185,101.95,239.8,earthquake_local,GLA.CI_20100405015235_EV
2014-07-17 11:53:03.590000,2014-07-17 11:53:02.89,60.4399,-141.1443,2050,600,0.5,6.69999980926514,1145,0.5,60.3411,-140.3613,10,4.69,mb,0.4,44.56,284.7,earthquake_local,TABL.AK_20140717115302_EV
2014-03-26 23:33:57.900000,2014-03-26 23:33:34.70,-19.6685,-69.1942,3809,700,0.5,30.2000007629395,2756,0.5,-20.0522,-70.8432,6.74,4.7,mb,1.6,177.86,76.5,earthquake_local,GO01.C_20140326233356_EV
2008-02-04 22:15:40.300000,2008-02-04 22:15:38.28,38.4269,21.9058,107,500,0.5,7.01999998092651,1090,0.5,38.0846,21.9373,14.74,4.71,mb,0.34,38.1,355.9,earthquake_local,EFP.HP_20080204221539_EV
2010-04-05 11:14:16.640000,2010-04-05 11:14:15.79,32.892,-116.4223,1875,900,0.5,9.85000038146973,1637,0.49,32.6989,-115.808,10,4.72,mb,0.55,61.4,290.5,earthquake_local,MONP2.AZ_20100405111415_EV
2014-07-31 20:41:09.890000,2014-07-31 20:40:51.15,-33.3919,-70.7381,765,900,0.5,27.7399997711182,2870,0.5,-31.7844,-71.282,78.73,4.73,mb,1.67,185.44,164.2,earthquake_local,MT05.C1_20140731204108_EV
2013-08-07 13:44:41.700000,2013-08-07 13:44:33.32,38.7047,23.5847,440,400,0.5,12.3800001144409,1490,0.5,38.6901,22.658,16.11,4.74,mb,0.73,80.63,88.5,earthquake_local,MRKA.HA_20130807134440_EV
2009-05-17 11:59:04.600000,2009-05-17 11:59:04.34,38.0228,22.9673,408,400,0.5,4.26000022888184,780,0.5,38.1194,22.6944,13.91,4.75,mb,0.24,26.24,114,earthquake_local,LTK.HP_20090517115903_EV
2014-09-28 10:17:18.780000,2014-09-28 10:16:42.69,53.8829,-166.6856,390,600,0.5,42.0900001525879,3705,0.84,52.6604,-162.7077,12.45,4.76,mb,2.68,298.17,298.8,earthquake_local,MNAT.AV_20140928101717_EV
2014-08-13 03:05:34.880000,2014-08-13 03:05:15.74,18.346645,-66.753975,355.1,600,0.5,25.1399993896484,2537,0.5,18.5025,-65.197,78.04,4.77,mb,1.49,165.39,264.3,earthquake_local,AOPR.PR_20140813030533_EV
2014-07-08 14:44:02.300000,2014-07-08 14:43:32.62,51.899,-177.9853,440,600,0.5,35.6800003051758,3347,0.5,51.9571,178.4697,117.93,4.78,mb,2.2,243.92,90.1,earthquake_local,TAFP.AV_20140708144401_EV
2014-07-08 13:25:50.110000,2014-07-08 13:25:23.44,-34.7924,-70.7814,886,400,0.5,30.670000076294,2641,0.49,-33.8856,-72.5856,1.2,4.79,mb,1.75,194.11,121.7,earthquake_local,BO02.C1_20140708132549_EV
2007-10-25 11:38:45.500000,2007-10-25 11:38:37.06,39.7127,19.79623,227,400,0.5,12.4399995803833,1532,0.94,39.7189,20.6583,19.07,4.8,mb,0.66,73.92,269.8,earthquake_local,KEK.HL_20071025113844_EV
2014-04-05 14:05:15.300000,2014-04-05 14:04:50.01,-19.6685,-69.1942,3809,500,0.5,30.2900009155273,2788,0.9,-20.3576,-70.8552,12.43,4.82,mb,1.71,189.81,66.6,earthquake_local,GO01.C_20140405140514_EV
2009-05-24 19:37:11.600000,2009-05-24 19:37:06.32,40.8217,23.3539,670,600,0.5,11.2799997329712,1580,0.5,41.2773,22.7255,15.22,4.83,mb,0.66,73.15,133.6,earthquake_local,SOH.HT_20090524193710_EV
2014-08-31 03:07:35.480000,2014-08-31 03:06:56.61,62.4058,-150.2625,574,700,0.5,45.8699989318848,4958,0.5,65.1286,-149.0859,6.02,4.85,mb,2.79,309.01,191.4,earthquake_local,CUT.AK_20140831030734_EV
2014-08-15 21:42:46.000000,2014-08-15 21:42:30.13,41.7291,77.8048,3530,700,0.5,22.8700008392334,2441,0.77,42.9584,77.3229,15.37,4.86,mb,1.28,142.21,163.6,earthquake_local,TARG.KC_20140815214245_EV
2012-02-14 10:09:36.710000,2012-02-14 10:09:28.440000,33.05149,-114.82706,610,800,0.74,16.2700004577637,2015,0,32.1991667,-115.2085,9.96,4.87,mw,1.076,119.44,199.1,earthquake_local,GLA.CI_20120214100936_EV
2015-02-09 01:45:13.920000,2015-02-09 01:45:03.110000,32.3131,-116.6636,1250,1000,0.75,20.8099994659424,2553,0,31.5236667,-115.6743333,12.5,4.89,mw,1.152,127.87,133.5,earthquake_local,CBX.BC_20150209014513_EV
2015-02-14 02:29:04.380000,2015-02-14 02:28:56.27,37.05422,-118.23009,1197,700,0.5,15.1099996566773,1802,0.5,37.1408,-117.2172,8.86,4.9,mw,0.81,90.55,264.2,earthquake_local,TIN.CI_20150214022903_EV
2013-07-02 10:45:44.510000,2013-07-02 10:45:22.10,40.2947,20.0094,273,600,0.5,28.4099998474121,2701,0.5,40.1225,21.8443,13.42,4.91,mb,1.42,157.37,277.6,earthquake_local,TPE.AC_20130702104543_EV
2009-04-06 23:15:32.320000,2009-04-06 23:15:38.88,42.354,13.405,710,800,0.5,1.44000005722046,997,0.5,42.4587,13.3667,14.94,4.92,mb,0.11,12.05,166,earthquake_local,AQU.MN_20090406231531_EV
2014-08-11 04:49:50.180000,2014-08-11 04:49:07.84,-25.1626,-69.5904,2556,600,0.5,48.3400001525879,4243,0.5,-23.8971,-66.8284,203.14,4.93,mb,2.81,313,242.8,earthquake_local,GO02.C_20140811044949_EV
2013-08-09 21:47:28.830000,2013-08-09 21:46:51.28,52.0548,-176.1468,873,400,0.5,41.5499992370606,3520,0.5,49.9835,-178.9792,26.9,4.94,mb,2.74,304.25,39.7,earthquake_local,GSTD.AV_20130809214727_EV
2014-07-13 08:46:59.940000,2014-07-13 08:46:41.43,-25.1626,-69.5904,2556,400,0.5,22.5100002288818,2128,0.5,-24.0888,-69.0919,94.09,4.95,mb,1.16,129.21,202.9,earthquake_local,GO02.C_20140713084658_EV
2010-04-05 03:15:35.720000,2010-04-05 03:15:24.770000,33.05149,-114.82706,610,500,0.4,15.9499998092651,1683,0,32.6465,-115.8055,1.24,4.96,ml,0.9173,101.82,243.5,earthquake_local,GLA.CI_20100405031535_EV
2014-07-13 03:17:14.880000,2014-07-13 03:16:50.24,-31.2037,-71.0003,1190,500,0.5,29.6399993896484,2799,0.5,-32.943,-71.411,41.37,4.97,mb,1.77,196.73,11.5,earthquake_local,CO02.C1_20140713031713_EV
2016-02-09 00:47:16.400000,2016-02-09 00:47:01.430000,24.9735,121.4971,160,600,0.4,20.9699993133545,2074,0.96,23.8882,121.709,13.82,4.98,mb,1.09715,121.78,169.726,earthquake_local,TATO.IU_20160209004716_EV
2014-02-17 13:59:56.910000,2014-02-17 13:59:38.38,54.13517,-165.77185,19.2,500,0.5,23.5300006866455,2457,0.66,53.5249,-163.5755,30.22,4.99,mb,1.44,159.76,296,earthquake_local,AKUT.AT_20140217135955_EV
2013-11-12 18:09:36.300000,2013-11-12 18:09:28.47,39.0132,22.1317,532,600,0.5,13.8299999237061,1785,0.48,38.9215,23.0795,12.3,5,mw,0.74,82.77,277.4,earthquake_local,MAKR.HA_20131112180935_EV
2011-01-23 23:37:47.210000,2011-01-23 23:37:50.56,63.4502,-150.2893,1711.9,900,0.5,5.65000009536743,1304,0.5,63.5367,-150.8786,14.49,5.03,mb,0.28,30.9,107.7,earthquake_local,TRF.AK_20110123233746_EV
2012-02-05 07:10:34.100000,2012-02-05 07:10:17.83,42.812328,74.628403,926,800,0.5,24.2700004577637,2510,0.5,41.5299,74.7218,19.12,5.04,mb,1.28,142.66,357,earthquake_local,FRU1.KR_20120205071033_EV
2014-08-27 06:10:52.150000,2014-08-27 06:10:19.84,60.9231,-142.3605,1752.2,400,0.5,36.310001373291,3241,0.77,59.2705,-145.4694,13.97,5.05,mb,2.28,252.57,41.9,earthquake_local,KIAG.AK_20140827061051_EV
2018-05-03 20:31:00.180000,2018-05-03 20:30:56.470000,19.485115,-155.597133,4131,600,0.47,9.71000003814697,1422,0,19.3388333,-155.0706667,6.47,5.06,mb,0.5178,57.48,106.5,earthquake_local,MOKD.HV_20180503203100_EV
2013-09-16 15:01:12.200000,2013-09-16 15:01:15.19,38.6926,23.0213,290,700,0.5,4.01000022888184,1105,0.5,38.7026,22.7278,14.31,5.08,mb,0.23,25.56,92.4,earthquake_local,ATAL.HA_20130916150111_EV
2014-11-29 04:14:31.900000,2014-11-29 04:14:16.17,64.0997,-150.9873,619,900,0.5,24.7299995422363,2730,0.5,62.781,-150.6069,106.54,5.1,mw,1.33,148.21,352.8,earthquake_local,BPAW.AK_20141129041430_EV
2014-08-22 04:27:58.500000,2014-08-22 04:27:54.35,40.37328,23.44443,566,400,0.5,8.14999961853027,1020,0.5,39.9282,23.471,11,5.11,mb,0.45,49.47,357.5,earthquake_local,PLG.HL_20140822042757_EV
2014-08-08 04:10:39.130000,2014-08-08 04:10:14.64,-32.7637,-70.5508,1053,600,0.5,30.4899997711182,3128,0.58,-33.7072,-72.2768,10.79,5.12,mb,1.73,191.9,57.4,earthquake_local,VA03.C1_20140808041038_EV
2015-03-21 11:10:48.520000,2015-03-21 11:10:17.190000,52.0548,-176.1468,873,1000,0.38,41.3300018310547,3820,0.57,50.4385,-172.9754,10.25,5.16,mb,2.57421,285.74,130.398,earthquake_local,GSTD.AV_20150321111048_EV
2003-07-30 18:36:47.100000,2003-07-30 18:36:32.54,24.9735,121.4971,160,900,0.5,23.5599994659424,2889,0.61,23.9654,122.576,47.48,5.2,mw,1.41,156.31,315.6,earthquake_local,TATO.IU_20030730183646_EV
2014-07-13 07:18:35.880000,2014-07-13 07:18:25.56,-31.2037,-71.0003,1190,500,0.5,15.3199996948242,1664,0.5,-30.7426,-70.59,85.36,5.21,mb,0.58,64.42,217.4,earthquake_local,CO02.C1_20140713071834_EV
2015-05-22 18:47:49.521390,2015-05-22 18:47:42.980000,36.5047,-115.1567,1632,900,0.15,15.5413904190064,2233.752,0,37.2925,-114.6546,4,5.3,ml,0.884,98.12,27.16,earthquake_local,SHP.NN_20150522184749_EV
2014-08-20 20:13:13.070000,2014-08-20 20:12:38.99,51.3771,179.3,116,800,0.5,42.0800018310547,4204,0.5,52.4879,175.3417,9.92,5.32,mb,2.69,298.94,112.8,earthquake_local,AMKA.AV_20140820201312_EV
2010-04-04 23:25:28.370000,2010-04-04 23:25:07.190000,33.4915,-116.667,1301,600,0.07,27.1800003051758,3125,0,32.2661667,-115.2925,9.99,5.38,mw,1.694,188.03,137.6,earthquake_local,BZN.AZ_20100404232528_EV
2005-05-19 01:12:50.060000,2005-05-19 01:12:26.93,61.1656,-150.1775,62,800,0.5,31.1299991607666,3067,0.5,60.1402,-152.8094,106.68,5.4,mw,1.66,183.76,50.4,earthquake_local,FIB.AK_20050519011249_EV
2015-03-12 19:47:42.000000,2015-03-12 19:47:14.73,54.1979,-165.9936,326,900,0.5,36.2700004577637,3704,0.62,52.8691,-162.9205,12.18,5.42,mb,2.27,251.74,307.2,earthquake_local,AKGG.AV_20150312194741_EV
2014-08-23 04:45:46.980000,2014-08-23 04:45:32.94,-19.6685,-69.1942,3809,400,0.5,18.0400009155273,1631,0.5,-20.1224,-68.9351,100.93,5.43,mb,0.51,57.11,331.6,earthquake_local,GO01.C_20140823044545_EV
2014-07-23 21:39:22.600000,2014-07-23 21:39:08.18,-19.6685,-69.1942,3809,600,0.5,20.420000076294,2094,0.5,-20.2048,-68.611,118.82,5.48,mb,0.77,85.16,314.1,earthquake_local,GO01.C_20140723213921_EV
2017-03-02 02:11:41.508000,2017-03-02 02:11:30.682000,59.7511,-150.9063,409,600,0.18,16.8260002136231,2048,0.71,59.5785,-152.6546,78.0,5.5,ml,0.9,99.9,258.19,earthquake_local,BRLK.AK_20170302021141_EV
2015-09-17 22:39:55.260000,2015-09-17 22:39:20.370000,-33.3919,-70.7381,765,500,0.76,39.8899993896484,3989,0.42,-31.0278,-71.7993,25.17,5.52,mb,2.52191,279.93,339.255,earthquake_local,MT05.C1_20150917223955_EV
2014-08-29 03:45:24.200000,2014-08-29 03:45:05.99,37.97384,23.71767,93,600,0.5,24.2099990844727,2281,0.73,36.7504,23.7663,90.76,5.56,mb,1.22,135.85,358.2,earthquake_local,ATH.HL_20140829034523_EV
2013-07-10 14:32:25.660000,2013-07-10 14:32:12.98,-19.6685,-69.1942,3809,500,0.5,17.6800003051758,1857,0.5,-19.3419,-69.3004,111.75,5.6,mw,0.34,37.83,162.9,earthquake_local,GO01.C_20130710143224_EV
2014-08-14 00:03:04.620000,2014-08-14 00:02:55.21,-19.6685,-69.1942,3809,900,0.5,18.4099998474121,2232,0.5,-20.132,-70.0282,47.94,5.63,mb,0.91,101.29,59.7,earthquake_local,GO01.C_20140814000303_EV
2014-08-24 10:20:44.210000,2014-08-24 10:20:46.33,37.87352,-122.26099,49.4,700,0.5,4.88000011444092,1259,0.5,38.1734,-122.2985,8.3,5.65,mb,0.3,33.45,174.3,earthquake_local,BRK.BK_20140824102043_EV
2014-07-17 11:49:44.310000,2014-07-17 11:49:34.23,60.403,-142.4931,1389.6,900,0.5,19.0799999237061,2699,0.68,60.3186,-140.4229,3.2,5.66,mb,1.03,114.64,275.6,earthquake_local,BARK.AK_20140717114943_EV
2018-11-30 17:35:41.270000,2018-11-30 17:35:37.222000,61.4131,-148.4585,598,900,0.37,13.0480003356934,2024,0.6,61.2822,-149.9571,40.8,5.7,ml,0.73,81.03,259.02,earthquake_local,KNK.AK_20181130173541_EV
2010-06-15 04:27:07.870000,2010-06-15 04:26:58.240000,33.598182,-116.596005,1374.8,900,0.11,18.6299991607666,2319,0,32.705,-115.9113333,8.76,5.71,mw,1.06,117.66,147.5,earthquake_local,B082.PB_20100615042707_EV
2018-05-04 21:32:46.610000,2018-05-04 21:32:44.060000,19.485115,-155.597133,4131,800,0,10.5500001907349,1661,0,19.3303333,-155.0175,6.48,5.73,ml,0.5684,63.09,105.9,earthquake_local,MOKD.HV_20180504213246_EV
2014-07-25 10:55:14.270000,2014-07-25 10:54:48.67,59.667,-139.4014,586,600,0.5,31.6000003814697,3059,0.5,58.3493,-137.1629,3.1,5.75,mb,1.76,195.15,319.8,earthquake_local,PNL.AK_20140725105513_EV
2014-07-03 19:07:15.480000,2014-07-03 19:06:48.64,51.899,-177.9853,440,900,0.5,35.8400001525879,3821,0.58,52.0859,178.4103,116.86,5.76,mb,2.24,248.43,93.4,earthquake_local,TAFP.AV_20140703190714_EV
2014-05-10 14:16:20.680000,2014-05-10 14:16:08.74,59.7511,-150.9063,409,500,0.5,16.9400005340576,1762,0.5,60.029,-152.2359,91.58,5.8,mw,0.73,80.62,110.7,earthquake_local,BRLK.AK_20140510141619_EV
2015-01-18 04:47:47.280000,2015-01-18 04:47:38.82,51.3771,179.3,116,700,0.5,15.460000038147,1874,0.5,51.9224,179.5695,110.55,5.81,mb,0.57,63.47,197.1,earthquake_local,AMKA.AV_20150118044746_EV
2013-09-14 15:42:52.940000,2013-09-14 15:42:46.67,52.2016,-174.1975,55,900,0.5,15.2700004577637,2000,0.79,51.4073,-174.6918,29.41,5.9,mw,0.85,94.72,21,earthquake_local,ATKA.AK_20130914154251_EV
2014-04-07 13:43:44.530000,2014-04-07 13:43:21.11,-19.6685,-69.1942,3809,600,0.5,29.420000076294,2823,0.5,-20.1228,-70.8497,10.55,5.92,mb,1.62,180.5,74.1,earthquake_local,GO01.C_20140407134343_EV
2013-09-04 00:23:31.400000,2013-09-04 00:23:10.92,52.1847,-128.1133,14,700,0.5,27.4799995422363,2855,0.5,51.1711,-130.2671,10,6,mw,1.68,186.84,52,earthquake_local,BBB.CN_20130904002330_EV
2014-06-23 22:30:02.590000,2014-06-23 22:29:51.810000,51.3771,179.3,116,700,0.38,17.7800006866455,2055,0.03,51.9553,178.5736,105.87,6.01,mb,0.73389,81.46,322.328,earthquake_local,AMKA.AV_20140623223002_EV
2014-06-23 21:11:49.180000,2014-06-23 21:11:40.77,51.3771,179.3,116,900,0.5,17.4099998474121,2309,0.5,51.9569,178.4431,106.36,6.02,mb,0.79,87.61,137,earthquake_local,AMKA.AV_20140623211148_EV
2018-08-12 21:15:19.409000,2018-08-12 21:15:01.841000,69.243,-140.9648,896,500,0.94,22.568000793457,2278.2,0.75,69.5205,-144.3602,1.7,6.1,ml,1.227,136.2,281.47,earthquake_local,D27M.TA_20180812211519_EV
